checkpoint_key,checkpoint_path,threshold,teams_real_all_dev__n_videos,teams_real_all_dev__real_fpr,teams_real_all_dev__fake_recall,teams_real_poor_quality_dev__n_videos,teams_real_poor_quality_dev__real_fpr,teams_real_poor_quality_dev__fake_recall,teams_real_lighting_extreme_dev__n_videos,teams_real_lighting_extreme_dev__real_fpr,teams_real_lighting_extreme_dev__fake_recall,teams_fake_all_dev__n_videos,teams_fake_all_dev__real_fpr,teams_fake_all_dev__fake_recall,visomaster_enhanced_macro_dev__n_videos,visomaster_enhanced_macro_dev__real_fpr,visomaster_enhanced_macro_dev__fake_recall,deeplive_enhanced_dev__n_videos,deeplive_enhanced_dev__real_fpr,deeplive_enhanced_dev__fake_recall,dev_primary_real_fpr,dev_worst_real_stress_fpr,dev_fake_macro_recall
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.566972,3253,0.306179,,923,0.304442,,1401,0.411849,,2409,,0.878373,550,,0.485455,545,,0.988991,0.306179,0.411849,0.784273
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.566957,3253,0.306486,,923,0.304442,,1401,0.412562,,2409,,0.878373,550,,0.485455,545,,0.988991,0.306486,0.412562,0.784273
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.566872,3253,0.306794,,923,0.305525,,1401,0.413276,,2409,,0.878373,550,,0.485455,545,,0.988991,0.306794,0.413276,0.784273
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.56771,3253,0.303412,,923,0.302275,,1401,0.410421,,2409,,0.877958,550,,0.485455,545,,0.988991,0.303412,0.410421,0.784135
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.567665,3253,0.30372,,923,0.302275,,1401,0.410421,,2409,,0.877958,550,,0.485455,545,,0.988991,0.30372,0.410421,0.784135
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.567615,3253,0.304027,,923,0.303359,,1401,0.410421,,2409,,0.877958,550,,0.485455,545,,0.988991,0.304027,0.410421,0.784135
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.567598,3253,0.304334,,923,0.304442,,1401,0.410421,,2409,,0.877958,550,,0.485455,545,,0.988991,0.304334,0.410421,0.784135
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.56755,3253,0.304642,,923,0.304442,,1401,0.410421,,2409,,0.877958,550,,0.485455,545,,0.988991,0.304642,0.410421,0.784135
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.567466,3253,0.304949,,923,0.304442,,1401,0.410421,,2409,,0.877958,550,,0.485455,545,,0.988991,0.304949,0.410421,0.784135
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.567279,3253,0.305257,,923,0.304442,,1401,0.411135,,2409,,0.877958,550,,0.485455,545,,0.988991,0.305257,0.411135,0.784135
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.567229,3253,0.305564,,923,0.304442,,1401,0.411849,,2409,,0.877958,550,,0.485455,545,,0.988991,0.305564,0.411849,0.784135
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.567216,3253,0.305872,,923,0.304442,,1401,0.411849,,2409,,0.877958,550,,0.485455,545,,0.988991,0.305872,0.411849,0.784135
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.567121,3253,0.306179,,923,0.304442,,1401,0.411849,,2409,,0.877958,550,,0.485455,545,,0.988991,0.306179,0.411849,0.784135
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.568538,3253,0.300031,,923,0.297941,,1401,0.406138,,2409,,0.877543,550,,0.483636,545,,0.988991,0.300031,0.406138,0.78339
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.56851,3253,0.300338,,923,0.299025,,1401,0.406138,,2409,,0.877543,550,,0.483636,545,,0.988991,0.300338,0.406138,0.78339
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.568427,3253,0.300646,,923,0.299025,,1401,0.406138,,2409,,0.877543,550,,0.483636,545,,0.988991,0.300646,0.406138,0.78339
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.568217,3253,0.300953,,923,0.299025,,1401,0.406138,,2409,,0.877543,550,,0.483636,545,,0.988991,0.300953,0.406138,0.78339
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.568194,3253,0.30126,,923,0.300108,,1401,0.406852,,2409,,0.877543,550,,0.483636,545,,0.988991,0.30126,0.406852,0.78339
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.568065,3253,0.301568,,923,0.300108,,1401,0.407566,,2409,,0.877543,550,,0.483636,545,,0.988991,0.301568,0.407566,0.78339
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.567989,3253,0.301875,,923,0.300108,,1401,0.407566,,2409,,0.877543,550,,0.483636,545,,0.988991,0.301875,0.407566,0.78339
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.56791,3253,0.302183,,923,0.301192,,1401,0.40828,,2409,,0.877543,550,,0.483636,545,,0.988991,0.302183,0.40828,0.78339
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.567857,3253,0.30249,,923,0.301192,,1401,0.408994,,2409,,0.877543,550,,0.483636,545,,0.988991,0.30249,0.408994,0.78339
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.567825,3253,0.302797,,923,0.301192,,1401,0.409707,,2409,,0.877543,550,,0.483636,545,,0.988991,0.302797,0.409707,0.78339
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.567796,3253,0.303105,,923,0.302275,,1401,0.409707,,2409,,0.877543,550,,0.483636,545,,0.988991,0.303105,0.409707,0.78339
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.567795,3253,0.303412,,923,0.302275,,1401,0.410421,,2409,,0.877543,550,,0.483636,545,,0.988991,0.303412,0.410421,0.78339
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.568605,3253,0.300031,,923,0.297941,,1401,0.406138,,2409,,0.877127,550,,0.481818,545,,0.988991,0.300031,0.406138,0.782645
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.569634,3253,0.298801,,923,0.297941,,1401,0.404711,,2409,,0.876712,550,,0.48,545,,0.988991,0.298801,0.404711,0.781901
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.569319,3253,0.299109,,923,0.297941,,1401,0.405425,,2409,,0.876712,550,,0.48,545,,0.988991,0.299109,0.405425,0.781901
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.568864,3253,0.299416,,923,0.297941,,1401,0.405425,,2409,,0.876712,550,,0.48,545,,0.988991,0.299416,0.405425,0.781901
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.568858,3253,0.299723,,923,0.297941,,1401,0.405425,,2409,,0.876712,550,,0.48,545,,0.988991,0.299723,0.405425,0.781901
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.56875,3253,0.300031,,923,0.297941,,1401,0.406138,,2409,,0.876712,550,,0.48,545,,0.988991,0.300031,0.406138,0.781901
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.570648,3253,0.295727,,923,0.294691,,1401,0.400428,,2409,,0.876297,550,,0.478182,545,,0.988991,0.295727,0.400428,0.781157
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.570476,3253,0.296034,,923,0.294691,,1401,0.401142,,2409,,0.876297,550,,0.478182,545,,0.988991,0.296034,0.401142,0.781157
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.57016,3253,0.296342,,923,0.295775,,1401,0.401142,,2409,,0.876297,550,,0.478182,545,,0.988991,0.296342,0.401142,0.781157
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.570123,3253,0.296649,,923,0.295775,,1401,0.401856,,2409,,0.876297,550,,0.478182,545,,0.988991,0.296649,0.401856,0.781157
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.570112,3253,0.296957,,923,0.295775,,1401,0.40257,,2409,,0.876297,550,,0.478182,545,,0.988991,0.296957,0.40257,0.781157
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.57002,3253,0.297264,,923,0.295775,,1401,0.403283,,2409,,0.876297,550,,0.478182,545,,0.988991,0.297264,0.403283,0.781157
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.569961,3253,0.297571,,923,0.295775,,1401,0.403283,,2409,,0.876297,550,,0.478182,545,,0.988991,0.297571,0.403283,0.781157
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.569895,3253,0.297879,,923,0.295775,,1401,0.403283,,2409,,0.876297,550,,0.478182,545,,0.988991,0.297879,0.403283,0.781157
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.569883,3253,0.298186,,923,0.296858,,1401,0.403997,,2409,,0.876297,550,,0.478182,545,,0.988991,0.298186,0.403997,0.781157
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.569806,3253,0.298494,,923,0.297941,,1401,0.403997,,2409,,0.876297,550,,0.478182,545,,0.988991,0.298494,0.403997,0.781157
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.569748,3253,0.298801,,923,0.297941,,1401,0.404711,,2409,,0.876297,550,,0.478182,545,,0.988991,0.298801,0.404711,0.781157
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.570658,3253,0.295727,,923,0.294691,,1401,0.400428,,2409,,0.875882,550,,0.476364,545,,0.988991,0.295727,0.400428,0.780412
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.570893,3253,0.295727,,923,0.294691,,1401,0.400428,,2409,,0.875467,550,,0.476364,545,,0.988991,0.295727,0.400428,0.780274
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.57133,3253,0.294497,,923,0.294691,,1401,0.399714,,2409,,0.875052,550,,0.476364,545,,0.987156,0.294497,0.399714,0.779524
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.571294,3253,0.294805,,923,0.294691,,1401,0.399714,,2409,,0.875052,550,,0.476364,545,,0.987156,0.294805,0.399714,0.779524
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.571188,3253,0.295112,,923,0.294691,,1401,0.399714,,2409,,0.875052,550,,0.476364,545,,0.987156,0.295112,0.399714,0.779524
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.570919,3253,0.29542,,923,0.294691,,1401,0.399714,,2409,,0.875052,550,,0.476364,545,,0.987156,0.29542,0.399714,0.779524
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.570899,3253,0.295727,,923,0.294691,,1401,0.400428,,2409,,0.875052,550,,0.476364,545,,0.987156,0.295727,0.400428,0.779524
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.572635,3253,0.291731,,923,0.291441,,1401,0.396146,,2409,,0.874637,550,,0.474545,545,,0.987156,0.291731,0.396146,0.778779
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.572589,3253,0.292038,,923,0.292524,,1401,0.396859,,2409,,0.874637,550,,0.474545,545,,0.987156,0.292038,0.396859,0.778779
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.572362,3253,0.292346,,923,0.293608,,1401,0.397573,,2409,,0.874637,550,,0.474545,545,,0.987156,0.292346,0.397573,0.778779
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.572199,3253,0.292653,,923,0.294691,,1401,0.398287,,2409,,0.874637,550,,0.474545,545,,0.987156,0.292653,0.398287,0.778779
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.572078,3253,0.29296,,923,0.294691,,1401,0.398287,,2409,,0.874637,550,,0.474545,545,,0.987156,0.29296,0.398287,0.778779
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.572045,3253,0.293268,,923,0.294691,,1401,0.399001,,2409,,0.874637,550,,0.474545,545,,0.987156,0.293268,0.399001,0.778779
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.571827,3253,0.293575,,923,0.294691,,1401,0.399001,,2409,,0.874637,550,,0.474545,545,,0.987156,0.293575,0.399001,0.778779
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.571741,3253,0.293883,,923,0.294691,,1401,0.399001,,2409,,0.874637,550,,0.474545,545,,0.987156,0.293883,0.399001,0.778779
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.571588,3253,0.29419,,923,0.294691,,1401,0.399001,,2409,,0.874637,550,,0.474545,545,,0.987156,0.29419,0.399001,0.778779
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.571572,3253,0.294497,,923,0.294691,,1401,0.399714,,2409,,0.874637,550,,0.474545,545,,0.987156,0.294497,0.399714,0.778779
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.572943,3253,0.291116,,923,0.291441,,1401,0.396146,,2409,,0.874222,550,,0.472727,545,,0.987156,0.291116,0.396146,0.778035
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.572907,3253,0.291423,,923,0.291441,,1401,0.396146,,2409,,0.874222,550,,0.472727,545,,0.987156,0.291423,0.396146,0.778035
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.572728,3253,0.291731,,923,0.291441,,1401,0.396146,,2409,,0.874222,550,,0.472727,545,,0.987156,0.291731,0.396146,0.778035
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.573425,3253,0.290808,,923,0.291441,,1401,0.396146,,2409,,0.873807,550,,0.470909,545,,0.987156,0.290808,0.396146,0.777291
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.573273,3253,0.291116,,923,0.291441,,1401,0.396146,,2409,,0.873807,550,,0.470909,545,,0.987156,0.291116,0.396146,0.777291
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.573781,3253,0.289579,,923,0.288191,,1401,0.394004,,2409,,0.873391,550,,0.470909,545,,0.987156,0.289579,0.394004,0.777152
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.573776,3253,0.289886,,923,0.288191,,1401,0.394004,,2409,,0.873391,550,,0.470909,545,,0.987156,0.289886,0.394004,0.777152
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.573655,3253,0.290194,,923,0.289274,,1401,0.394718,,2409,,0.873391,550,,0.470909,545,,0.987156,0.290194,0.394718,0.777152
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.573653,3253,0.290501,,923,0.290358,,1401,0.395432,,2409,,0.873391,550,,0.470909,545,,0.987156,0.290501,0.395432,0.777152
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.573447,3253,0.290808,,923,0.291441,,1401,0.396146,,2409,,0.873391,550,,0.470909,545,,0.987156,0.290808,0.396146,0.777152
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.574352,3253,0.288657,,923,0.287107,,1401,0.393291,,2409,,0.872976,550,,0.469091,545,,0.987156,0.288657,0.393291,0.776408
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.574146,3253,0.288964,,923,0.287107,,1401,0.393291,,2409,,0.872976,550,,0.469091,545,,0.987156,0.288964,0.393291,0.776408
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.574038,3253,0.289271,,923,0.287107,,1401,0.393291,,2409,,0.872976,550,,0.469091,545,,0.987156,0.289271,0.393291,0.776408
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.573983,3253,0.289579,,923,0.288191,,1401,0.394004,,2409,,0.872976,550,,0.469091,545,,0.987156,0.289579,0.394004,0.776408
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.574388,3253,0.288657,,923,0.287107,,1401,0.393291,,2409,,0.872561,550,,0.467273,545,,0.987156,0.288657,0.393291,0.775663
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.574472,3253,0.288657,,923,0.287107,,1401,0.393291,,2409,,0.872146,550,,0.465455,545,,0.987156,0.288657,0.393291,0.774919
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.575029,3253,0.286505,,923,0.283857,,1401,0.392577,,2409,,0.871731,550,,0.463636,545,,0.987156,0.286505,0.392577,0.774174
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.574975,3253,0.286812,,923,0.28494,,1401,0.393291,,2409,,0.871731,550,,0.463636,545,,0.987156,0.286812,0.393291,0.774174
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.574886,3253,0.28712,,923,0.286024,,1401,0.393291,,2409,,0.871731,550,,0.463636,545,,0.987156,0.28712,0.393291,0.774174
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.574884,3253,0.287427,,923,0.286024,,1401,0.393291,,2409,,0.871731,550,,0.463636,545,,0.987156,0.287427,0.393291,0.774174
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.574701,3253,0.287734,,923,0.286024,,1401,0.393291,,2409,,0.871731,550,,0.463636,545,,0.987156,0.287734,0.393291,0.774174
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.574666,3253,0.288042,,923,0.286024,,1401,0.393291,,2409,,0.871731,550,,0.463636,545,,0.987156,0.288042,0.393291,0.774174
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.574495,3253,0.288349,,923,0.286024,,1401,0.393291,,2409,,0.871731,550,,0.463636,545,,0.987156,0.288349,0.393291,0.774174
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.574476,3253,0.288657,,923,0.287107,,1401,0.393291,,2409,,0.871731,550,,0.463636,545,,0.987156,0.288657,0.393291,0.774174
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.575394,3253,0.28589,,923,0.282774,,1401,0.391149,,2409,,0.871316,550,,0.461818,545,,0.987156,0.28589,0.391149,0.77343
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.575341,3253,0.286197,,923,0.283857,,1401,0.391863,,2409,,0.871316,550,,0.461818,545,,0.987156,0.286197,0.391863,0.77343
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.575285,3253,0.286505,,923,0.283857,,1401,0.392577,,2409,,0.871316,550,,0.461818,545,,0.987156,0.286505,0.392577,0.77343
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.575519,3253,0.28589,,923,0.282774,,1401,0.391149,,2409,,0.870901,550,,0.46,545,,0.987156,0.28589,0.391149,0.772686
SLOT_A_ANCHOR_AWARE_STEP3500,gs://training-job-outputs/best_checkpoints/hp35c51p/periodic_effort_20260516_step3500_auc0.9952_eer0.0123.pth,0.576884,3253,0.283738,,923,0.280607,,1401,0.38758,,2409,,0.870486,550,,0.458182,545,,0.987156,0.283738,0.38758,0.771941
